ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,ë™íËéûä‘(éûä‘),îNïΩãœíl(ppmC),ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈîNïΩãœíl(ppmC),ÇUÅ`ÇXéûë™íËì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙),ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êîÇÃÇUÅ`ÇXéûë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppmC)_ÇSåé,åéïΩãœíl(ppmC)_ÇTåé,åéïΩãœíl(ppmC)_ÇUåé,åéïΩãœíl(ppmC)_ÇVåé,åéïΩãœíl(ppmC)_ÇWåé,åéïΩãœíl(ppmC)_ÇXåé,åéïΩãœíl(ppmC)_10åé,åéïΩãœíl(ppmC)_11åé,åéïΩãœíl(ppmC)_12åé,åéïΩãœíl(ppmC)_ÇPåé,åéïΩãœíl(ppmC)_ÇQåé,åéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_10åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_11åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_12åé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇ…Ç®ÇØÇÈåéïΩãœíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûë™íËì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈çÇíl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇÃç≈í·íl(ppmC)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.20ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ÇUÅ`ÇXéûÇRéûä‘ïΩãœílÇ™0.31ppmCÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2022,1,07,NMHC,1,17,êŒêÏåß,Ishikawa-ken,17204,ó÷ìáés,Wajima-shi,17204010,ó÷ìá,Wajima,1,0,6,ñ¢,1000,8619,0.11,0.12,362,0.61,0.01,22,6.1,7,1.9,1,,,,,,715,738,715,739,740,714,734,717,738,738,667,664,0.08,0.1,0.08,0.11,0.11,0.11,0.1,0.13,0.14,0.13,0.14,0.12,0.09,0.09,0.08,0.11,0.11,0.11,0.09,0.17,0.15,0.15,0.16,0.12,30,31,30,31,31,30,31,30,31,31,28,28,0.28,0.24,0.14,0.15,0.2,0.2,0.18,0.52,0.5,0.61,0.48,0.3,0.03,0.03,0.04,0.06,0.04,0.05,0.01,0.04,0.08,0.07,0.07,0.04,1,3,0,0,0,0,0,7,2,2,4,3,0,0,0,0,0,0,0,2,1,1,3,0,,,,,,,,,,,,
2022,1,07,NMHC,1,17,êŒêÏåß,Ishikawa-ken,17210,îíéRés,Hakusan-shi,17208010,èºîC,Mattou,1,0,1,èZ,390,8701,0.06,0.06,365,0.19,0.02,0,0,0,0,1,,,,,,717,740,715,736,739,714,741,715,741,741,670,732,0.08,0.08,0.08,0.07,0.06,0.07,0.06,0.05,0.05,0.05,0.06,0.06,0.09,0.08,0.08,0.07,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.06,30,31,30,31,31,30,31,30,31,31,28,31,0.18,0.14,0.13,0.13,0.07,0.11,0.12,0.11,0.08,0.11,0.12,0.19,0.05,0.03,0.05,0.04,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,17,êŒêÏåß,Ishikawa-ken,17365,ì‡ìÂí¨,Uchinada-machi,17365010,ì‡ìÂ,Uchinada,1,0,1,èZ,1000,8687,0.06,0.08,364,0.34,-0.01,4,1.1,2,0.5,1,,,,,,715,740,713,742,737,716,740,715,740,733,664,732,0.06,0.07,0.07,0.08,0.06,0.06,0.06,0.07,0.03,0.07,0.07,0.07,0.07,0.08,0.09,0.11,0.07,0.07,0.07,0.07,0.04,0.08,0.08,0.09,30,31,30,31,31,30,31,30,31,30,28,31,0.22,0.17,0.17,0.32,0.17,0.19,0.17,0.13,0.1,0.15,0.18,0.34,0.02,0.03,0.05,0.05,0.02,0.03,0.02,0.02,-0.01,0.02,0.04,0.04,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18201,ïüà‰és,Fukui-shi,18201040,ïüà‰,Fukui,1,0,1,èZ,400,8566,0.09,0.1,364,0.25,0.01,14,3.8,0,0,1,,,,,,710,726,710,719,734,707,729,710,731,722,662,706,0.09,0.08,0.07,0.08,0.08,0.09,0.09,0.12,0.07,0.08,0.11,0.08,0.12,0.09,0.09,0.09,0.09,0.1,0.1,0.13,0.08,0.1,0.12,0.12,30,31,30,31,31,30,31,30,31,31,28,30,0.22,0.21,0.15,0.16,0.16,0.25,0.21,0.22,0.22,0.22,0.25,0.23,0.02,0.03,0.02,0.03,0.04,0.02,0.03,0.04,0.01,0.03,0.02,0.04,2,1,0,0,0,1,1,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18201,ïüà‰és,Fukui-shi,18201540,é©îrïüà‰,Jihaifukui,2,0,6,ñ¢,400,8581,0.07,0.08,364,0.28,0,9,2.5,0,0,1,,,,,,710,730,710,723,732,708,733,708,733,727,662,705,0.07,0.06,0.05,0.06,0.06,0.07,0.06,0.09,0.06,0.06,0.09,0.09,0.1,0.08,0.07,0.08,0.07,0.08,0.09,0.11,0.06,0.07,0.08,0.12,30,31,30,31,31,30,31,30,31,31,28,30,0.28,0.19,0.16,0.14,0.13,0.21,0.22,0.22,0.2,0.19,0.17,0.24,0.01,0.01,0.01,0,0.03,0.01,0.02,0.02,0,0.01,0,0.02,1,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18202,ì÷âÍés,Tsuruga-shi,18202020,ì÷âÍ,Tsuruga,1,0,1,èZ,410,8403,0.08,0.1,358,0.28,0.01,12,3.4,0,0,1,,,,,,707,724,696,633,730,702,726,704,728,723,601,729,0.08,0.08,0.09,0.11,0.08,0.09,0.1,0.11,0.06,0.07,0.06,0.09,0.09,0.09,0.1,0.1,0.09,0.11,0.13,0.13,0.07,0.08,0.07,0.1,30,31,30,27,31,30,31,30,31,31,25,31,0.16,0.18,0.19,0.21,0.14,0.25,0.28,0.26,0.16,0.18,0.17,0.25,0.01,0.01,0.03,0.03,0.04,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0,0,0,1,0,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18202,ì÷âÍés,Tsuruga-shi,18202530,é©îrì÷âÍ,Jihaitsuruga,2,0,3,èÄçH,410,8599,0.05,0.06,364,0.18,0,0,0,0,0,1,,,,,,712,731,709,734,734,710,735,708,735,731,632,728,0.05,0.05,0.06,0.05,0.06,0.05,0.06,0.07,0.04,0.05,0.06,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.07,0.05,0.06,0.06,0.07,30,31,30,31,31,30,31,30,31,31,27,31,0.1,0.16,0.1,0.07,0.09,0.12,0.12,0.18,0.14,0.1,0.12,0.11,0,0.01,0.02,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18204,è¨ïlés,Obama-shi,18204010,è¨ïl,Obama,1,0,1,èZ,1000,8390,0.06,0.05,352,0.13,0,0,0,0,0,1,,,,,,712,612,709,734,733,709,718,709,734,734,593,693,0.04,0.05,0.05,0.07,0.06,0.05,0.06,0.07,0.05,0.05,0.05,0.07,0.04,0.04,0.05,0.06,0.06,0.04,0.06,0.06,0.04,0.04,0.04,0.06,30,26,30,31,31,30,30,30,31,31,22,30,0.08,0.08,0.08,0.08,0.08,0.07,0.13,0.1,0.09,0.09,0.08,0.1,0,0,0.03,0.03,0.04,0.01,0.02,0.04,0.02,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18205,ëÂñÏés,Oono-shi,18205010,ëÂñÏ,Oono,1,0,3,èÄçH,1000,8480,0.06,0.06,358,0.22,0,1,0.3,0,0,1,,,,,,705,724,698,727,727,710,704,702,720,725,631,707,0.05,0.05,0.05,0.07,0.06,0.07,0.08,0.08,0.07,0.07,0.08,0.06,0.05,0.04,0.05,0.06,0.05,0.06,0.07,0.08,0.07,0.08,0.08,0.07,29,30,30,31,30,30,30,29,31,31,27,30,0.1,0.08,0.08,0.1,0.16,0.12,0.12,0.15,0.19,0.22,0.2,0.18,0,0.01,0.02,0.03,0.01,0,0.02,0.03,0.02,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18207,éIç]és,Sabae-shi,18207010,ê_ñæ,Shinmei,1,0,1,èZ,420,8522,0.13,0.14,363,0.4,0.02,56,15.4,7,1.9,1,,,,,,700,716,698,724,725,700,732,705,730,732,633,727,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.14,0.09,0.09,0.13,0.12,0.16,0.14,0.14,0.15,0.14,0.15,0.15,0.16,0.1,0.11,0.14,0.15,30,31,30,31,30,30,31,30,31,31,27,31,0.4,0.38,0.22,0.26,0.26,0.3,0.36,0.39,0.22,0.32,0.33,0.34,0.03,0.04,0.05,0.09,0.07,0.04,0.04,0.05,0.03,0.03,0.02,0.05,9,5,3,3,2,6,5,7,1,2,6,7,1,1,0,0,0,0,1,1,0,1,1,1,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18207,éIç]és,Sabae-shi,18207520,é©îríOìÏ,Jihaitannan,2,0,3,èÄçH,420,8611,0.1,0.11,364,0.42,0.01,21,5.8,6,1.6,1,,,,,,712,732,710,732,734,709,736,707,734,731,633,741,0.1,0.09,0.08,0.09,0.08,0.11,0.11,0.13,0.09,0.09,0.12,0.09,0.12,0.1,0.09,0.09,0.09,0.12,0.12,0.15,0.08,0.1,0.13,0.11,30,31,30,31,31,30,31,30,31,31,27,31,0.34,0.32,0.17,0.18,0.14,0.21,0.35,0.42,0.2,0.28,0.36,0.26,0.01,0.02,0.01,0.05,0.03,0.03,0.02,0.04,0.02,0.04,0.03,0.03,3,2,0,0,0,2,1,3,0,3,5,2,1,1,0,0,0,0,1,2,0,0,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,18,ïüà‰åß,Fukui-ken,18210,ç‚à‰és,Sakai-shi,18361010,éOçë,Mikuni,1,0,6,ñ¢,400,8482,0.08,0.07,358,0.24,0,4,1.1,0,0,1,,,,,,710,723,711,732,736,671,717,702,687,729,633,731,0.08,0.09,0.09,0.08,0.1,0.07,0.08,0.1,0.05,0.05,0.06,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.05,0.05,0.06,0.07,30,30,30,31,31,28,30,30,29,31,27,31,0.24,0.23,0.14,0.16,0.19,0.21,0.14,0.19,0.12,0.1,0.16,0.14,0,0.01,0.03,0.04,0.04,0,0.03,0.03,0.01,0.01,0.01,0.02,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,19,éRóúåß,Yamanashi-ken,19201,çbï{és,Koufu-shi,19201020,çbï{ïxémå©,Koufufujimi,1,0,1,èZ,1000,8352,0.1,0.12,348,0.54,0,38,10.9,8,2.3,1,,,,,,711,737,713,738,736,689,722,712,737,735,661,461,0.09,0.08,0.08,0.1,0.09,0.09,0.1,0.13,0.13,0.16,0.09,0.09,0.1,0.08,0.08,0.11,0.09,0.1,0.11,0.16,0.18,0.22,0.12,0.12,29,31,29,30,31,29,30,30,31,31,27,20,0.15,0.17,0.12,0.15,0.13,0.18,0.2,0.27,0.33,0.54,0.23,0.22,0.01,0.02,0.05,0.06,0.06,0.05,0.04,0.04,0.05,0.02,0,0.05,0,0,0,0,0,0,0,7,11,16,3,1,0,0,0,0,0,0,0,0,1,7,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,19,éRóúåß,Yamanashi-ken,19206,ëÂåéés,Ootsuki-shi,19206010,ëÂåé,Ootsuki,1,0,1,èZ,1000,6643,0.1,0.1,279,0.16,0.02,0,0,0,0,1,,,,,,714,736,714,709,712,714,736,8,0,197,666,737,0.11,0.1,0.11,0.1,0.13,0.12,0.12,0.12,,0.05,0.06,0.07,0.11,0.1,0.1,0.1,0.12,0.12,0.12,0.12,,0.07,0.08,0.08,30,31,30,29,30,30,31,1,0,8,28,31,0.15,0.13,0.14,0.15,0.16,0.15,0.15,0.12,,0.11,0.16,0.14,0.07,0.08,0.06,0.03,0.06,0.08,0.1,0.12,,0.02,0.03,0.03,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,19,éRóúåß,Yamanashi-ken,19212,è„ñÏå¥és,Uenohara-shi,19441030,è„ñÏå¥,Uenohara,1,0,1,èZ,1000,3350,0.17,0.19,140,0.81,0.11,16,11.4,10,7.1,1,,,,,,0,0,0,0,0,0,0,484,737,735,661,733,,,,,,,,0.17,0.17,0.17,0.17,0.17,,,,,,,,0.19,0.19,0.22,0.19,0.18,0,0,0,0,0,0,0,20,31,31,27,31,,,,,,,,0.51,0.56,0.73,0.54,0.81,,,,,,,,0.12,0.11,0.13,0.12,0.13,,,,,,,,2,4,6,3,1,,,,,,,,2,2,4,1,1,,,,,,,,,,,,
2022,1,07,NMHC,1,20,í∑ñÏåß,Nagano-ken,20201,í∑ñÏés,Nagano-shi,20201030,ä¬ã´ï€ëSå§ãÜèä,Kankyouhozenkenkyuujo,1,0,1,èZ,422,8471,0.08,0.08,357,0.26,0.01,6,1.7,0,0,1,,,,,,623,732,710,732,740,711,738,711,738,711,587,738,0.08,0.07,0.05,0.07,0.08,0.08,0.08,0.09,0.1,0.11,0.07,0.06,0.08,0.07,0.05,0.07,0.08,0.07,0.07,0.08,0.11,0.13,0.07,0.06,26,31,30,31,31,30,31,30,31,30,25,31,0.15,0.12,0.09,0.12,0.12,0.11,0.13,0.16,0.21,0.26,0.14,0.12,0.01,0.03,0.02,0.03,0.05,0.04,0.03,0.02,0.05,0.04,0.01,0.02,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,20,í∑ñÏåß,Nagano-ken,20202,èºñ{és,Matsumoto-shi,20202050,èºñ{,Matsumoto,1,0,1,èZ,423,8616,0.12,0.09,361,0.45,0,8,2.2,3,0.8,1,,,,,,712,733,714,736,729,709,730,708,707,734,665,739,0.11,0.11,0.11,0.12,0.15,0.12,0.08,0.18,0.13,0.11,0.08,0.08,0.08,0.09,0.09,0.1,0.11,0.1,0.07,0.13,0.11,0.1,0.09,0.09,30,31,30,31,31,29,30,29,30,31,28,31,0.2,0.14,0.12,0.12,0.14,0.19,0.13,0.45,0.33,0.33,0.2,0.16,0.03,0.04,0.05,0.07,0.06,0.05,0.02,0.02,0.03,0.02,0,0.02,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,
2022,1,07,NMHC,1,21,äÚïååß,Gifu-ken,21201,äÚïåés,Gifu-shi,21201020,äÚïåìÏïî,Gifunanbu,1,0,1,èZ,430,8647,0.08,0.08,363,0.45,0,2,0.6,1,0.3,1,,,,,,712,734,707,736,735,712,736,710,736,736,664,729,0.06,0.08,0.07,0.09,0.08,0.08,0.09,0.1,0.07,0.08,0.06,0.08,0.06,0.06,0.07,0.08,0.08,0.07,0.08,0.09,0.08,0.09,0.08,0.07,30,30,30,31,31,30,31,30,31,31,27,31,0.19,0.11,0.15,0.13,0.13,0.14,0.17,0.15,0.2,0.22,0.45,0.2,0,0.01,0.01,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
2022,1,07,NMHC,1,21,äÚïååß,Gifu-ken,21218,ñ{ëÉés,Motosu-Shi,21218010,ñ{ëÉ,Motosu,1,0,1,èZ,430,7480,0.07,0.07,314,0.26,0,1,0.3,0,0,1,,,,,,658,740,473,445,651,713,654,712,716,310,669,739,0.08,0.07,0.07,0.07,0.04,0.06,0.07,0.09,0.07,0.09,0.07,0.07,0.08,0.06,0.06,0.06,0.04,0.06,0.07,0.09,0.07,0.1,0.08,0.09,28,31,20,19,27,30,28,30,30,12,28,31,0.11,0.1,0.1,0.09,0.09,0.1,0.13,0.18,0.12,0.16,0.13,0.26,0.04,0.04,0.04,0.03,0.01,0,0.02,0.04,0,0.04,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
