ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃÇQ%èúäOíl(ppm),ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2022,1,01,SO2,3,22,ê√â™åß,Shizuoka-ken,22210,ïxémés,Fuji-shi,22381010,ïxémêÏëÊàÍíÜäwçZ,Fujikawadai1Chuugakkou,1,0,6,ñ¢,480,363,8649,0.001,0,0,0,0,0.004,0.001,O,0,3,,,,,30,31,28,31,31,30,31,30,31,31,28,31,713,737,688,736,737,713,737,711,738,737,666,736,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.001,0.003,0.002,0.004,0.003,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,22,ê√â™åß,Shizuoka-ken,22103,ê√â™ésê¥êÖãÊ,Shizuoka-shi Shimizu-ku,22382010,äóå¥,Kanbara,1,0,1,èZ,480,361,8604,0.001,0,0,0,0,0.004,0.001,O,0,3,,,,,30,30,30,31,31,30,31,27,31,31,28,31,714,722,711,736,737,712,735,663,737,736,666,735,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.004,0.004,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,22,ê√â™åß,Shizuoka-ken,22212,èƒí√és,Yaizu-shi,22402010,ëÂà‰êÏìåè¨äwçZ,Ooigawahigashishougakkou,1,0,9,ÇªÇÃëº,1000,217,5189,0,0,0,0,0,0.004,0.001,O,0,3,,,,,30,31,30,31,31,30,18,0,0,0,0,16,716,739,713,738,737,716,440,0,0,0,0,390,0,0,0,0,0,0,0,,,,,0.001,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,0,0.002,0.002,0.002,0.002,0.004,0.002,0.002,,,,,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23101,ñºå√âÆésêÁéÌãÊ,Nagoya-shi Chikusa-ku,23101010,çëê›ñºå√âÆ,Kokusetsunagoyataikikankyousokuteijo,1,0,1,èZ,490,362,8669,0.001,0,0,0,0,0.01,0.002,O,0,3,,,,,30,31,30,31,31,30,30,30,31,31,28,29,716,739,715,740,739,715,732,715,739,739,668,712,0.001,0.001,0.001,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.01,0.004,0.003,0.004,0.007,0.005,0.01,0.004,0.003,0.004,0.007,0.002,0.002,0.001,0.001,0.002,0.002,0.001,0.002,0.001,0.002,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23103,ñºå√âÆésñkãÊ,Nagoya-shi Kita-ku,23103020,èÈñkÇ¬ÇŒÇ≥çÇçZ,Jouhokutsubasakoukou,1,0,1,èZ,490,364,8665,0,0,0,0,0,0.01,0.001,O,0,3,,,,,30,31,30,31,31,30,31,29,31,31,28,31,714,737,713,738,736,714,736,703,737,734,666,737,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0.004,0.004,0.004,0.004,0.004,0.01,0.003,0.002,0.004,0.004,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23106,ñºå√âÆésíÜãÊ,Nagoya-shi Naka-ku,23106018,é·ã{ëÂí åˆâÄ,Wakamiyaoodoorikouen,2,0,2,è§,490,363,8653,0.001,0,0,0,0,0.013,0.003,O,0,3,,,,,30,31,30,29,31,30,31,30,31,31,28,31,714,737,714,710,737,714,736,713,738,737,665,738,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.011,0.006,0.004,0.006,0.006,0.005,0.013,0.009,0.004,0.006,0.008,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.003,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23110,ñºå√âÆésíÜêÏãÊ,Nagoya-shi Nakagawa-ku,23110040,î™î¶íÜäwçZ,Yawatachuugakkou,1,0,1,èZ,490,293,7023,0.001,0,0,0,0,0.011,0.003,O,0,3,,,,,30,31,30,29,24,0,0,28,31,31,28,31,714,736,714,710,580,0,0,694,737,736,665,737,0.002,0.002,0.002,0.001,0.001,,,0.002,0.001,0.001,0.001,0.002,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0.008,0.011,0.006,0.005,0.006,,,0.009,0.007,0.005,0.006,0.007,0.003,0.003,0.003,0.002,0.002,,,0.003,0.002,0.003,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23112,ñºå√âÆésìÏãÊ,Nagoya-shi Minami-ku,23112020,îíêÖè¨äwçZ,Hakusuishougakkou,1,0,1,èZ,490,363,8649,0.001,0,0,0,0,0.022,0.003,O,0,3,,,,,30,31,30,31,31,30,31,28,31,31,28,31,714,737,713,737,736,714,737,685,738,736,665,737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.022,0.012,0.008,0.017,0.019,0.008,0.009,0.004,0.004,0.006,0.013,0.003,0.003,0.002,0.002,0.003,0.004,0.002,0.003,0.001,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23201,ñLã¥és,Toyohashi-shi,23201030,ëÂçË,Oosaki,1,0,6,ñ¢,500,357,8610,0.001,0,0,0,0,0.01,0.003,O,0,3,,,,,28,30,30,28,31,30,31,28,31,31,28,31,702,734,715,696,739,714,738,685,740,739,668,740,0.001,0.001,0,0.001,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.006,0.007,0.008,0.006,0.002,0.005,0.01,0.009,0.009,0.006,0.009,0.001,0.002,0.001,0.005,0.002,0.001,0.002,0.002,0.003,0.003,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23201,ñLã¥és,Toyohashi-shi,23201540,ç°ã¥,Imahashi,2,0,2,è§,500,353,8504,0.001,0,0,0,0,0.008,0.001,O,0,3,,,,,28,31,30,31,31,28,31,26,31,31,26,29,700,739,716,740,737,698,733,643,733,733,631,701,0,0.001,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0.003,0.002,0.003,0.005,0.008,0.002,0.003,0.004,0.004,0.004,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23202,â™çËés,Okazaki-shi,23202040,ìÏïîèØéiìc,Nanbushoujida,1,0,1,èZ,1000,354,8472,0.001,0,0,0,0,0.004,0.002,O,0,3,,,,,30,22,30,31,31,28,31,30,31,31,28,31,716,540,712,737,738,687,740,715,740,739,668,740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.003,0.004,0.002,0.004,0.003,0.002,0.003,0.003,0.003,0.004,0.003,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23202,â™çËés,Okazaki-shi,23202510,ëÂïΩ,Oohira,2,0,3,èÄçH,1000,363,8676,0.001,0,0,0,0,0.004,0.002,O,0,3,,,,,30,31,30,31,31,28,31,30,31,31,28,31,716,738,716,739,740,685,739,716,740,739,668,740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.003,0.004,0.004,0.003,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23203,àÍã{és,Ichinomiya-shi,23203010,àÍã{ésèºç~í ,Ichinomiyashimatsufuridoori,1,0,3,èÄçH,510,359,8619,0.001,0,0,0,0,0.015,0.002,O,0,3,,,,,28,31,30,29,31,30,31,28,31,31,28,31,684,739,713,718,739,716,739,684,740,739,668,740,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.01,0.006,0.014,0.015,0.007,0.006,0.006,0.008,0.009,0.007,0.01,0.002,0.002,0.002,0.004,0.003,0.002,0.002,0.001,0.003,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23205,îºìcés,Handa-shi,23205050,îºìcésìåómí¨,Handashitouyouchou,1,0,1,èZ,530,364,8666,0.001,0,0,0,0,0.029,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,30,31,28,31,712,737,714,737,737,711,734,712,732,736,666,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.011,0.005,0.006,0.005,0.006,0.01,0.014,0.011,0.007,0.029,0.01,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23206,ètì˙à‰és,Kasugai-shi,23206020,â∫í√ã«,Shimotsukyoku,1,0,3,èÄçH,520,363,8636,0.001,0,0,0,0,0.025,0.002,O,0,3,,,,,30,31,30,31,31,30,29,30,31,31,28,31,711,736,712,733,736,714,708,712,736,736,665,737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.009,0.005,0.006,0.006,0.005,0.006,0.008,0.005,0.004,0.004,0.025,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.008,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23207,ñLêÏés,Toyokawa-shi,23207010,ñLêÏésñèä,Toyokawashiyakusho,1,0,1,èZ,500,365,8671,0.001,0,0,0,0,0.006,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,712,737,712,737,737,712,734,712,738,737,666,737,0.001,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.003,0.004,0.003,0.004,0.003,0.004,0.003,0.004,0.003,0.006,0.004,0.002,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23208,í√ìáés,Tsushima-shi,23208530,í√ìáésñÑìcí¨,Tsushimashiumedachou,1,0,1,èZ,510,365,8676,0.001,0,0,0,0,0.008,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,713,737,714,738,736,712,734,714,737,737,666,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.005,0.003,0.004,0.007,0.008,0.004,0.004,0.003,0.004,0.004,0.005,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23211,ñLìcés,Toyota-shi,23211040,ñLìcésíÜïî,Chuubukyoku(Sangenchou),1,0,1,èZ,520,362,8632,0.001,0,0,0,0,0.005,0.001,O,0,3,,,,,30,31,30,30,31,30,31,30,31,31,26,31,712,736,712,728,736,712,736,710,738,736,640,736,0.001,0.001,0.001,0,0,0,0,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.005,0.004,0.003,0.003,0.003,0.003,0.005,0.002,0.003,0.003,0.004,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23211,ñLìcés,Toyota-shi,23211530,ñLìcésêVìc,Shindenkyoku(Hanazonochou),2,0,1,èZ,520,362,8629,0.001,0,0,0,0,0.009,0.002,O,0,3,,,,,30,31,30,31,30,30,31,30,31,31,26,31,712,738,710,736,728,713,738,710,736,738,636,734,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.005,0.003,0.004,0.005,0.003,0.004,0.006,0.006,0.003,0.003,0.009,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23212,à¿èÈés,Anjyou-shi,23212030,à¿èÈî_ó—çÇçZ,Anjounourinkoukou,1,0,6,ñ¢,1000,365,8671,0.001,0,0,0,0,0.01,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,713,737,713,738,736,709,735,712,738,736,666,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.004,0.005,0.004,0.004,0.003,0.004,0.005,0.01,0.004,0.006,0.006,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23215,å¢éRés,Inuyama-shi,23215010,å¢éRè¡ñhèê,Inuyamashouboushyo,1,0,1,èZ,510,365,8675,0.001,0,0,0,0,0.014,0.002,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,712,736,713,738,737,712,735,713,738,737,666,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.009,0.014,0.009,0.007,0.009,0.008,0.009,0.008,0.009,0.007,0.009,0.002,0.003,0.002,0.001,0.002,0.001,0.002,0.002,0.003,0.003,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23219,è¨ñqés,Komaki-shi,23219010,è¨ñqçÇçZ,Komakikoukou,1,0,1,èZ,520,364,8664,0.001,0,0,0,0,0.014,0.002,O,0,3,,,,,30,31,30,31,31,29,31,30,31,31,28,31,712,737,712,738,736,711,735,712,735,737,663,736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.008,0.006,0.011,0.012,0.005,0.01,0.014,0.005,0.005,0.006,0.009,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,01,SO2,3,23,à§ímåß,Aichi-ken,23222,ìåäCés,Toukai-shi,23222020,â°ê{âÍè¨äwçZ,Toukaishiyokosukashougakkou,1,0,1,èZ,490,365,8667,0.002,0,0,0,0,0.019,0.005,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,709,737,714,738,737,712,734,711,738,737,663,737,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0.007,0.006,0.01,0.01,0.018,0.019,0.019,0.019,0.016,0.014,0.004,0.005,0.003,0.002,0.003,0.003,0.005,0.006,0.007,0.005,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,
