ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åß_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙),ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),98%ílï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.2ppmÇí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.1ppmà»è„0.2ppmà»â∫ÇÃéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.06ppmÇí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.04ppmà»è„0.06ppmà»â∫ÇÃì˙êî(ì˙)_ÇRåé
2021,1,03,NO2,2,25,é†âÍåß,Shiga-ken,25206,ëêí√és,Kusatsu-shi,25206030,ëêí√,Kusatsu,1,0,1,èZ,550,362,8576,0.009,0.054,0,0,0,0,0,0,0,0,0.021,0,2,,30,31,30,31,31,29,29,30,31,31,28,31,707,733,711,730,732,695,706,707,731,730,662,732,0.008,0.007,0.007,0.006,0.006,0.006,0.008,0.011,0.012,0.011,0.01,0.012,0.04,0.024,0.037,0.019,0.019,0.022,0.031,0.047,0.038,0.038,0.04,0.054,0.016,0.012,0.012,0.011,0.008,0.012,0.014,0.024,0.025,0.021,0.019,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,25,é†âÍåß,Shiga-ken,25206,ëêí√és,Kusatsu-shi,25206510,é©îrëêí√,Jihaikusatsu,2,0,2,è§,550,363,8655,0.016,0.056,0,0,0,0,0,0,0,0,0.03,0,2,,30,31,30,31,31,30,31,28,31,31,28,31,713,740,715,734,739,716,738,687,733,736,667,737,0.015,0.014,0.015,0.014,0.011,0.014,0.015,0.019,0.018,0.018,0.017,0.019,0.05,0.04,0.046,0.035,0.034,0.034,0.046,0.05,0.051,0.051,0.051,0.056,0.024,0.027,0.025,0.023,0.017,0.023,0.022,0.03,0.031,0.029,0.029,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,25,é†âÍåß,Shiga-ken,25207,éÁéRés,Moriyama-shi,25207010,éÁéR,Moriyama,1,0,1,èZ,550,363,8662,0.007,0.043,0,0,0,0,0,0,0,0,0.02,0,2,,30,31,30,31,31,28,31,30,31,31,28,31,716,739,712,738,739,687,738,715,738,737,667,736,0.006,0.005,0.005,0.005,0.005,0.006,0.007,0.01,0.011,0.01,0.008,0.01,0.035,0.021,0.019,0.018,0.016,0.019,0.026,0.042,0.043,0.036,0.035,0.036,0.013,0.01,0.009,0.011,0.009,0.009,0.014,0.022,0.021,0.02,0.018,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,25,é†âÍåß,Shiga-ken,25209,çbâÍés,Kouka-shi,25209010,çbâÍ,Kouka,1,0,1,èZ,1000,361,8639,0.005,0.042,0,0,0,0,0,0,0,0,0.013,0,2,,30,31,30,31,31,30,31,26,31,31,28,31,715,734,716,735,736,715,737,672,736,738,666,739,0.005,0.004,0.004,0.004,0.003,0.004,0.005,0.007,0.008,0.007,0.007,0.007,0.022,0.027,0.013,0.016,0.01,0.015,0.022,0.023,0.029,0.03,0.032,0.042,0.01,0.009,0.007,0.006,0.006,0.008,0.008,0.012,0.016,0.013,0.012,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,25,é†âÍåß,Shiga-ken,25213,ìåãﬂç]és,Higashioumi-shi,25205030,ìåãﬂç],Higashioumi,1,0,1,èZ,1000,363,8661,0.005,0.034,0,0,0,0,0,0,0,0,0.015,0,2,,30,31,30,31,31,30,29,30,31,31,28,31,714,738,715,735,740,715,711,715,736,736,668,738,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.008,0.009,0.008,0.006,0.007,0.022,0.02,0.013,0.011,0.01,0.017,0.02,0.025,0.034,0.031,0.028,0.03,0.009,0.009,0.006,0.007,0.006,0.006,0.01,0.014,0.021,0.015,0.011,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26101,ãûìsésñkãÊ,Kyouto-shi Kita-ku,26101010,ñk,Kita,1,0,2,è§,560,362,8650,0.007,0.041,0,0,0,0,0,0,0,0,0.015,0,2,,30,31,30,31,30,30,31,30,29,31,28,31,715,737,714,738,732,714,737,713,709,737,666,738,0.006,0.007,0.006,0.006,0.005,0.005,0.005,0.008,0.01,0.009,0.008,0.009,0.036,0.026,0.018,0.024,0.02,0.013,0.03,0.025,0.035,0.039,0.037,0.041,0.015,0.014,0.01,0.015,0.009,0.008,0.01,0.013,0.02,0.016,0.014,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26102,ãûìsésè„ãûãÊ,Kyouto-shi Kamigyou-ku,26102510,é©îrè„ãû,Jihaikamigyou,2,0,2,è§,560,364,8655,0.008,0.044,0,0,0,0,0,0,0,0,0.018,0,2,,30,31,30,31,31,30,31,30,31,31,27,31,711,736,710,736,733,715,737,713,739,738,650,737,0.006,0.007,0.005,0.006,0.005,0.005,0.006,0.009,0.012,0.011,0.009,0.009,0.038,0.026,0.022,0.023,0.022,0.019,0.028,0.031,0.04,0.041,0.036,0.044,0.015,0.012,0.01,0.017,0.01,0.009,0.011,0.016,0.025,0.018,0.017,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26103,ãûìsésç∂ãûãÊ,Kyouto-shi Sakyou-ku,26103010,ç∂ãû,Sakyou,1,0,1,èZ,560,363,8656,0.007,0.038,0,0,0,0,0,0,0,0,0.016,0,2,,30,31,30,31,31,30,31,30,31,29,28,31,715,738,715,738,738,715,738,709,739,706,667,738,0.006,0.005,0.004,0.006,0.005,0.004,0.005,0.008,0.011,0.011,0.009,0.009,0.035,0.022,0.015,0.023,0.021,0.016,0.022,0.027,0.036,0.038,0.033,0.035,0.013,0.01,0.009,0.014,0.008,0.007,0.009,0.013,0.023,0.019,0.016,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26104,ãûìsésíÜãûãÊ,Kyouto-shi Nakagyou-ku,26104010,ésñèä,Kyoutoshiyakusho,1,0,2,è§,560,274,7975,0.009,0.05,0,0,0,0,0,0,0,0,0.022,0,2,,16,21,26,28,29,30,31,21,20,20,20,12,611,662,675,713,723,715,737,655,652,658,586,588,0.007,0.008,0.006,0.008,0.007,0.006,0.007,0.011,0.014,0.013,0.01,0.01,0.042,0.029,0.02,0.026,0.027,0.02,0.029,0.038,0.049,0.042,0.034,0.05,0.016,0.013,0.011,0.018,0.011,0.01,0.012,0.016,0.025,0.018,0.018,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26104,ãûìsésíÜãûãÊ,Kyouto-shi Nakagyou-ku,26104060,êpê∂,Mibu,1,0,3,èÄçH,560,363,8664,0.009,0.05,0,0,0,0,0,0,0,0,0.021,0,2,,30,31,30,31,31,30,31,30,31,31,26,31,713,738,715,739,738,715,738,714,739,738,638,739,0.007,0.008,0.006,0.008,0.007,0.006,0.007,0.011,0.014,0.013,0.01,0.011,0.036,0.033,0.021,0.032,0.024,0.023,0.028,0.042,0.04,0.045,0.038,0.05,0.016,0.015,0.011,0.02,0.012,0.01,0.012,0.02,0.024,0.021,0.019,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26104,ãûìsésíÜãûãÊ,Kyouto-shi Nakagyou-ku,26104510,é©îrëÂã{,Jihaioomiya,2,0,2,è§,560,361,8640,0.018,0.06,0,0,0,0,0,0,0,0,0.028,0,2,,30,31,30,31,31,30,30,30,31,29,28,30,715,737,713,739,734,714,731,713,738,708,667,731,0.016,0.017,0.015,0.015,0.013,0.014,0.016,0.02,0.022,0.022,0.022,0.02,0.046,0.044,0.051,0.042,0.044,0.042,0.042,0.054,0.05,0.06,0.053,0.059,0.024,0.024,0.024,0.026,0.021,0.021,0.024,0.028,0.031,0.03,0.028,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26104,ãûìsésíÜãûãÊ,Kyouto-shi Nakagyou-ku,26104520,é©îrêºÉmãû,Jihainishinokyou,2,0,2,è§,560,363,8661,0.01,0.041,0,0,0,0,0,0,0,0,0.019,0,2,,30,31,30,31,31,30,31,30,31,29,28,31,713,738,715,739,738,715,737,714,739,707,667,739,0.01,0.01,0.01,0.009,0.007,0.008,0.008,0.011,0.011,0.011,0.01,0.012,0.038,0.041,0.03,0.035,0.031,0.025,0.032,0.033,0.038,0.038,0.039,0.039,0.02,0.017,0.016,0.018,0.012,0.014,0.014,0.019,0.025,0.02,0.019,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26107,ãûìsésìÏãÊ,Kyouto-shi Minami-ku,26107510,é©îrìÏ,Jihaiminami,2,0,2,è§,560,363,8656,0.016,0.055,0,0,0,0,0,0,0,0,0.03,0,2,,30,31,30,31,31,30,31,30,29,31,28,31,713,737,714,738,738,715,736,714,709,738,667,737,0.015,0.016,0.015,0.013,0.012,0.014,0.014,0.018,0.018,0.018,0.017,0.02,0.045,0.043,0.04,0.035,0.037,0.038,0.042,0.05,0.048,0.049,0.052,0.055,0.026,0.025,0.023,0.023,0.019,0.02,0.023,0.031,0.034,0.031,0.029,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26109,ãûìsésïöå©ãÊ,Kyouto-shi Fushimi-ku,26109010,ïöå©,Fushimi,1,0,3,èÄçH,560,359,8589,0.01,0.048,0,0,0,0,0,0,0,0,0.025,0,2,,30,31,30,31,31,30,31,30,31,28,28,28,715,738,715,739,738,715,737,714,739,702,667,670,0.008,0.009,0.008,0.008,0.008,0.007,0.009,0.014,0.015,0.014,0.013,0.014,0.037,0.034,0.027,0.028,0.026,0.022,0.03,0.042,0.048,0.041,0.037,0.045,0.019,0.017,0.014,0.016,0.015,0.012,0.015,0.026,0.03,0.023,0.025,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26109,ãûìsésïöå©ãÊ,Kyouto-shi Fushimi-ku,26109020,ãvâ‰,Koga,1,0,1,èZ,560,361,8647,0.01,0.049,0,0,0,0,0,0,0,0,0.023,0,2,,30,31,30,31,30,30,31,30,31,28,28,31,715,735,715,739,731,715,737,714,739,702,666,739,0.008,0.008,0.008,0.009,0.007,0.007,0.009,0.013,0.014,0.013,0.012,0.013,0.037,0.028,0.033,0.033,0.02,0.023,0.033,0.044,0.044,0.041,0.041,0.049,0.016,0.015,0.012,0.016,0.013,0.013,0.015,0.023,0.025,0.022,0.023,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26109,ãûìsésïöå©ãÊ,Kyouto-shi Fushimi-ku,26109030,ëÁåÌ,Daigo,1,0,1,èZ,560,363,8659,0.009,0.04,0,0,0,0,0,0,0,0,0.022,0,2,,30,31,30,31,31,30,31,30,31,31,27,30,712,737,715,737,738,715,737,714,739,738,652,725,0.008,0.008,0.007,0.007,0.006,0.006,0.008,0.013,0.014,0.013,0.011,0.012,0.04,0.026,0.021,0.022,0.021,0.018,0.025,0.037,0.035,0.035,0.033,0.036,0.018,0.013,0.012,0.013,0.009,0.011,0.013,0.023,0.022,0.022,0.019,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26110,ãûìséséRâ»ãÊ,Kyouto-shi Yamashina-ku,26110010,éRâ»,Yamashina,1,0,1,èZ,560,362,8648,0.009,0.051,0,0,0,0,0,0,0,0,0.022,0,2,,30,31,30,31,30,30,31,30,31,31,26,31,709,738,714,738,732,714,737,714,739,738,637,738,0.007,0.007,0.006,0.008,0.007,0.006,0.007,0.012,0.015,0.015,0.013,0.01,0.043,0.027,0.027,0.034,0.032,0.038,0.031,0.035,0.047,0.044,0.041,0.051,0.015,0.014,0.011,0.017,0.014,0.014,0.014,0.023,0.029,0.023,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26110,ãûìséséRâ»ãÊ,Kyouto-shi Yamashina-ku,26110510,é©îréRâ»,Jihaiyamashina,2,0,2,è§,560,363,8671,0.014,0.053,0,0,0,0,0,0,0,0,0.028,0,2,,30,31,30,31,30,30,31,30,31,31,27,31,714,738,715,739,733,715,737,714,739,738,650,739,0.012,0.012,0.011,0.011,0.01,0.009,0.012,0.018,0.018,0.018,0.017,0.016,0.045,0.046,0.041,0.031,0.033,0.032,0.031,0.051,0.051,0.042,0.048,0.053,0.022,0.02,0.02,0.019,0.015,0.018,0.019,0.032,0.033,0.027,0.026,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,03,NO2,2,26,ãûìsï{,Kyoto-fu,26111,ãûìsésêºãûãÊ,Kyouto-shi Nishikyou-ku,26111010,êºãû,Nishikyou,1,0,1,èZ,560,361,8645,0.008,0.044,0,0,0,0,0,0,0,0,0.018,0,2,,30,31,30,31,30,30,31,30,31,31,25,31,714,738,714,739,731,715,738,714,738,738,628,738,0.006,0.007,0.005,0.006,0.005,0.005,0.006,0.009,0.011,0.01,0.009,0.01,0.032,0.028,0.02,0.024,0.028,0.02,0.027,0.039,0.044,0.036,0.039,0.044,0.015,0.013,0.009,0.015,0.011,0.008,0.012,0.019,0.024,0.018,0.018,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
