ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),îNïΩãœíl(NO2/NO+NO2)(%),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇSåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇTåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇUåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇVåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇWåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇXåé,åéïΩãœíl(NO2/NO+NO2)(%)_10åé,åéïΩãœíl(NO2/NO+NO2)(%)_11åé,åéïΩãœíl(NO2/NO+NO2)(%)_12åé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇPåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇQåé,åéïΩãœíl(NO2/NO+NO2)(%)_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,04,NOX,2,20,í∑ñÏåß,Nagano-ken,20217,ç≤ãvés,Saku-shi,20217020,ç≤ãv,Saku,1,0,6,ñ¢,1000,363,8662,0.005,0.058,0.013,87.1,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,29,28,31,714,738,713,738,739,715,737,713,736,714,667,738,0.005,0.004,0.003,0.004,0.003,0.003,0.005,0.006,0.007,0.007,0.007,0.006,0.018,0.012,0.009,0.01,0.01,0.01,0.019,0.058,0.054,0.032,0.054,0.027,0.009,0.006,0.005,0.006,0.006,0.005,0.008,0.016,0.022,0.014,0.013,0.011,92.1,92.4,90.9,86.5,81.8,87.2,85.8,82.7,81.5,89.1,87,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,20,í∑ñÏåß,Nagano-ken,20218,êÁã»és,Chikuma-shi,20216510,çXè˚ÉCÉìÉ^Å[,Koushokuinta-Chenji,2,0,3,èÄçH,1000,363,8665,0.018,0.153,0.05,69.6,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,29,28,31,715,738,712,738,739,715,737,715,739,712,667,738,0.015,0.013,0.013,0.013,0.011,0.013,0.017,0.024,0.033,0.029,0.021,0.018,0.072,0.041,0.043,0.048,0.042,0.051,0.053,0.085,0.153,0.125,0.105,0.107,0.025,0.021,0.019,0.019,0.016,0.022,0.029,0.042,0.066,0.057,0.036,0.031,72.4,83.3,78.5,70.5,70.4,71.6,70.2,66,64.7,69,66.2,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,20,í∑ñÏåß,Nagano-ken,20432,ñÿë]í¨,Kiso-machi,20421030,ñÿë],Kiso,1,0,1,èZ,1000,363,8649,0.004,0.077,0.015,83.8,2,,,,,,,,,,30,31,30,31,31,30,31,30,29,31,28,31,712,738,713,739,737,715,735,710,710,736,667,737,0.004,0.002,0.002,0.002,0.002,0.002,0.003,0.007,0.008,0.008,0.007,0.007,0.04,0.02,0.018,0.008,0.012,0.01,0.021,0.049,0.069,0.077,0.042,0.044,0.006,0.004,0.004,0.003,0.003,0.004,0.006,0.016,0.021,0.016,0.016,0.014,91.2,94.8,95.7,85.9,78.4,89.7,82.4,76.2,76.4,82.5,85.5,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21201,äÚïåés,Gifu-shi,21201010,äÚïåíÜâõ,Gifuchuuou,1,0,2,è§,430,365,8648,0.007,0.07,0.015,88.2,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,712,736,711,734,736,710,736,713,734,733,662,731,0.006,0.006,0.005,0.006,0.006,0.006,0.006,0.008,0.01,0.009,0.009,0.008,0.018,0.036,0.027,0.028,0.019,0.02,0.029,0.043,0.07,0.053,0.039,0.032,0.008,0.017,0.007,0.015,0.01,0.01,0.011,0.017,0.017,0.016,0.015,0.015,94.1,92.3,95.3,86.7,86.5,91.4,90.9,88.7,81.6,85.7,85.5,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21201,äÚïåés,Gifu-shi,21201020,äÚïåìÏïî,Gifunanbu,1,0,1,èZ,430,364,8645,0.011,0.081,0.023,88.5,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,30,712,736,710,735,736,712,735,712,731,737,663,726,0.009,0.009,0.007,0.008,0.008,0.009,0.01,0.014,0.015,0.014,0.014,0.013,0.046,0.043,0.032,0.03,0.025,0.034,0.039,0.053,0.056,0.065,0.081,0.066,0.012,0.02,0.01,0.021,0.014,0.013,0.015,0.024,0.025,0.021,0.024,0.021,93.6,93.1,95,87.9,86.2,92.7,91.3,86.9,81.1,85.8,85.8,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21201,äÚïåés,Gifu-shi,21201030,äÚïåñkïî,Gifuhokubu,1,0,1,èZ,430,365,8648,0.005,0.032,0.012,86.9,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,712,736,711,735,736,711,735,712,734,734,663,729,0.005,0.005,0.004,0.005,0.005,0.005,0.004,0.006,0.008,0.007,0.007,0.006,0.015,0.029,0.021,0.027,0.023,0.016,0.018,0.025,0.03,0.032,0.031,0.029,0.008,0.013,0.006,0.011,0.008,0.008,0.009,0.012,0.014,0.013,0.012,0.011,90.7,88.9,91.6,85.7,85.4,89.2,87.7,84.1,81.2,86.3,86.1,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21201,äÚïåés,Gifu-shi,21201520,ñæìøé©îr,Meitokujidoushahaigasu,2,0,2,è§,430,364,8649,0.01,0.097,0.019,73.6,2,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,30,712,736,712,736,736,710,736,713,734,735,662,727,0.009,0.009,0.008,0.009,0.009,0.009,0.008,0.01,0.013,0.011,0.011,0.01,0.025,0.047,0.028,0.04,0.036,0.097,0.039,0.061,0.066,0.069,0.053,0.039,0.012,0.019,0.011,0.021,0.016,0.013,0.015,0.02,0.021,0.019,0.018,0.016,77.9,76,76.9,70.6,66.1,75.2,74.4,73,69.2,72.3,74.8,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21202,ëÂä_és,Oogaki-shi,21202020,ëÂä_íÜâõ,Oogakichuuou,1,0,2,è§,430,363,8679,0.008,0.046,0.016,95.5,2,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,740,714,740,740,716,710,717,739,740,667,740,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.01,0.01,0.009,0.009,0.01,0.027,0.031,0.026,0.021,0.02,0.023,0.046,0.037,0.039,0.04,0.033,0.035,0.01,0.015,0.01,0.012,0.012,0.011,0.016,0.021,0.021,0.013,0.016,0.015,98.9,96.1,97.7,91,88.7,95.6,97.1,95,92.6,96.6,97.3,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21202,ëÂä_és,Oogaki-shi,21202050,ëÂä_ìÏïî,Oogakinanbu,1,0,1,èZ,430,332,7959,0.008,0.056,0.016,91.1,2,,,,,,,,,,30,31,18,12,31,30,31,28,31,31,28,31,716,740,443,293,740,716,740,687,739,740,665,740,0.007,0.007,0.007,0.006,0.006,0.007,0.007,0.01,0.011,0.01,0.01,0.01,0.018,0.029,0.021,0.015,0.019,0.024,0.029,0.036,0.044,0.056,0.043,0.035,0.01,0.014,0.008,0.008,0.012,0.01,0.013,0.022,0.021,0.016,0.017,0.015,96,93.9,96,89.5,86.5,92.4,93.2,89.8,85.8,90.2,90,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21202,ëÂä_és,Oogaki-shi,21202510,ëÂä_é©îr,Oogakijidoushahaishutsugasusokuteikyoku,2,0,2,è§,430,363,8678,0.012,0.078,0.023,73.3,2,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,739,715,740,740,716,711,717,738,740,666,740,0.01,0.01,0.009,0.01,0.009,0.011,0.011,0.014,0.016,0.014,0.014,0.013,0.038,0.045,0.03,0.033,0.031,0.038,0.054,0.059,0.072,0.077,0.078,0.045,0.018,0.022,0.013,0.02,0.018,0.017,0.019,0.031,0.031,0.022,0.025,0.023,79.2,78.3,80.3,71.5,71.6,75.6,72.6,69.5,68.7,69.2,71.8,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21203,çÇéRés,Takayama-shi,21203010,çÇéR,Takayama,1,0,2,è§,1000,359,8598,0.007,0.104,0.022,80.9,2,,,,,,,,,,30,31,30,28,31,30,29,30,31,30,28,31,716,740,713,679,740,716,710,717,734,725,667,741,0.005,0.005,0.004,0.005,0.004,0.004,0.005,0.01,0.012,0.015,0.012,0.009,0.02,0.022,0.022,0.03,0.024,0.033,0.027,0.073,0.051,0.104,0.063,0.036,0.009,0.01,0.007,0.009,0.008,0.007,0.012,0.019,0.025,0.038,0.021,0.021,92.4,82.7,96.5,71.4,76.1,88.2,86.7,80.4,74,76.9,81.7,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21204,ëΩé°å©és,Tajimi-shi,21541010,ä}å¥,Kasahara,1,0,3,èÄçH,440,271,6509,0.005,0.041,0.012,92.6,2,,,,,,,,,,30,31,30,31,31,30,16,0,0,13,28,31,716,740,714,740,740,717,417,0,0,318,667,740,0.005,0.005,0.004,0.004,0.003,0.005,0.005,,,0.009,0.008,0.008,0.022,0.02,0.015,0.014,0.015,0.018,0.016,,,0.041,0.028,0.031,0.009,0.01,0.007,0.007,0.007,0.009,0.008,,,0.017,0.016,0.015,94.2,95.6,95.8,89,88.7,92.8,92,,,93.7,93,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21205,ä÷és,Seki-shi,21205360,ä÷,Seki,1,0,1,èZ,1000,363,8674,0.006,0.044,0.013,86.9,2,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,31,716,738,717,739,740,683,740,717,738,740,667,739,0.004,0.004,0.005,0.005,0.004,0.004,0.004,0.007,0.009,0.008,0.007,0.006,0.017,0.027,0.019,0.025,0.016,0.03,0.018,0.032,0.038,0.044,0.036,0.028,0.007,0.012,0.008,0.01,0.007,0.008,0.007,0.015,0.018,0.013,0.014,0.01,94.7,93.7,94.7,83.5,87.3,89.3,85.9,78.1,77.6,87.9,89.1,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21206,íÜí√êÏés,Nakatsugawa-shi,21206010,íÜí√êÏ,Nakatsugawa,1,0,3,èÄçH,1000,363,8677,0.007,0.062,0.016,86.3,2,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,740,714,738,740,717,711,716,738,740,667,740,0.005,0.004,0.004,0.004,0.003,0.004,0.006,0.01,0.01,0.012,0.008,0.008,0.02,0.014,0.015,0.014,0.012,0.014,0.019,0.042,0.043,0.062,0.043,0.028,0.008,0.008,0.006,0.009,0.005,0.006,0.008,0.015,0.02,0.023,0.019,0.013,93.9,93,94.1,83,80,92.9,90.2,81.7,77.9,82.4,90,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21209,âHìáés,Hashima-shi,21209020,âHìá,Hashima,1,0,1,èZ,430,363,8671,0.009,0.096,0.02,83.5,2,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,740,714,740,740,716,708,713,739,740,665,740,0.008,0.008,0.009,0.009,0.007,0.008,0.008,0.009,0.011,0.01,0.009,0.009,0.068,0.067,0.096,0.069,0.026,0.036,0.04,0.038,0.049,0.074,0.045,0.048,0.012,0.019,0.014,0.019,0.014,0.012,0.015,0.021,0.023,0.022,0.016,0.016,89.9,87.7,74.8,64.5,68.5,78.6,86.1,90.3,82.7,89.8,92,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21210,åbìﬂés,Ena-shi,21210501,åbìﬂ,Ena,1,0,6,ñ¢,1000,363,8674,0.008,0.095,0.022,71.4,2,,,,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,716,740,714,739,740,717,740,686,737,740,667,738,0.008,0.006,0.006,0.006,0.005,0.006,0.009,0.011,0.013,0.013,0.01,0.011,0.043,0.049,0.035,0.021,0.023,0.03,0.038,0.056,0.065,0.095,0.091,0.069,0.014,0.014,0.011,0.01,0.008,0.011,0.016,0.019,0.026,0.026,0.023,0.021,82.1,81.1,77.3,64,59,72.5,68.8,65.7,61.9,71.7,76.2,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21211,î¸îZâ¡ñŒés,Minokamo-shi,21211010,î¸îZâ¡ñŒ,Minokamo,1,0,1,èZ,1000,360,8642,0.005,0.045,0.011,87.9,2,,,,,,,,,,30,31,29,29,31,30,29,30,31,31,28,31,716,741,700,720,740,716,708,717,738,740,665,741,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.007,0.007,0.008,0.007,0.006,0.012,0.026,0.014,0.014,0.013,0.015,0.019,0.028,0.045,0.033,0.026,0.025,0.006,0.012,0.007,0.008,0.007,0.008,0.007,0.011,0.019,0.013,0.012,0.011,97.2,90.5,89.6,75.7,73.1,81.9,91,87.9,81.4,91.2,94.3,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21212,ìyäÚés,Toki-shi,21212510,ìyäÚé©îr,Tokijidoushahaishutsugasusokuteikyoku,2,0,1,èZ,440,363,8674,0.02,0.106,0.039,58.5,2,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,738,713,739,740,717,710,716,738,740,667,740,0.018,0.016,0.014,0.013,0.012,0.016,0.019,0.027,0.026,0.027,0.026,0.023,0.062,0.062,0.045,0.05,0.049,0.051,0.051,0.072,0.09,0.106,0.089,0.09,0.03,0.027,0.023,0.026,0.025,0.025,0.032,0.039,0.044,0.041,0.035,0.036,64.7,65,69,57.1,52.6,57.1,56.7,54.8,51,55.7,60.7,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21213,äeñ±å¥és,Kakamigahara-shi,21213020,äeñ±å¥,Kakamigahara,1,0,1,èZ,430,363,8675,0.006,0.05,0.015,88,2,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,31,716,739,717,740,740,684,740,717,736,740,666,740,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.008,0.009,0.008,0.008,0.007,0.022,0.033,0.021,0.022,0.019,0.021,0.022,0.035,0.05,0.045,0.044,0.042,0.009,0.015,0.009,0.012,0.009,0.01,0.01,0.015,0.017,0.016,0.017,0.012,93.9,92.1,96,88.3,87,93.6,90.7,85.3,79.9,84.9,85.6,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21214,â¬éôés,Kani-shi,21214510,â¬éôé©îr,Kanijidoushahaishutsugasusokuteikyoku,2,0,1,èZ,440,363,8676,0.014,0.114,0.028,67,2,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,31,716,740,715,740,739,684,740,716,739,740,667,740,0.012,0.011,0.01,0.01,0.009,0.011,0.011,0.017,0.019,0.02,0.017,0.016,0.05,0.061,0.053,0.046,0.044,0.041,0.073,0.092,0.089,0.114,0.089,0.09,0.021,0.025,0.015,0.022,0.016,0.02,0.02,0.03,0.037,0.029,0.027,0.028,75.8,73.9,76.8,66,65.3,65.6,64.5,60.8,58.3,63.8,70.7,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21218,ñ{ëÉés,Motosu-Shi,21218010,ñ{ëÉ,Motosu,1,0,1,èZ,430,358,8587,0.007,0.077,0.016,86.6,2,,,,,,,,,,30,31,30,27,31,30,31,27,31,31,28,31,716,740,715,654,740,716,739,680,741,740,666,740,0.005,0.006,0.006,0.006,0.006,0.006,0.007,0.008,0.009,0.008,0.007,0.007,0.026,0.05,0.077,0.048,0.058,0.04,0.053,0.052,0.053,0.046,0.045,0.034,0.008,0.012,0.014,0.009,0.013,0.01,0.018,0.019,0.017,0.017,0.016,0.014,96.8,91.8,91.1,85,76.2,85.9,81.3,88.8,79.6,87.1,87.9,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21219,åSè„és,Gujyou-Shi,21219010,åSè„,Gujou,1,0,1,èZ,1000,363,8672,0.002,0.02,0.005,84.9,2,,,,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,716,740,714,740,740,717,740,681,737,740,667,740,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.002,0.002,0.008,0.012,0.01,0.008,0.005,0.007,0.009,0.013,0.02,0.016,0.017,0.011,0.003,0.005,0.003,0.003,0.003,0.003,0.003,0.006,0.005,0.005,0.006,0.004,93.4,90.6,89.5,71.9,74.2,85.2,81,86.7,79.9,83.6,89,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21220,â∫òCés,Gero-shi,21220010,â∫òC,Gero,1,0,6,ñ¢,1000,363,8670,0.003,0.043,0.009,88.2,2,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,740,714,740,740,714,708,716,736,740,666,740,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.011,0.01,0.015,0.01,0.012,0.01,0.015,0.028,0.027,0.037,0.043,0.016,0.006,0.005,0.003,0.004,0.007,0.007,0.011,0.011,0.01,0.012,0.011,0.008,93.3,93.6,94,82.1,80.6,89.2,94.5,83.2,82.4,87.5,87.8,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,21,äÚïååß,Gifu-ken,21401,óKî„êÏí¨,Ibigawa-cho,21401010,óKî„,Ibi,1,0,1,èZ,1000,362,8666,0.003,0.04,0.007,97.4,2,,,,,,,,,,30,31,29,31,31,30,31,28,31,31,28,31,716,741,707,739,737,716,740,686,740,736,667,741,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.002,0.004,0.003,0.012,0.019,0.014,0.015,0.013,0.01,0.014,0.026,0.029,0.02,0.04,0.024,0.006,0.009,0.006,0.007,0.007,0.007,0.006,0.009,0.008,0.005,0.009,0.007,97.3,95.8,96.9,92.7,91.1,95,94.6,90.1,114,131.6,90.2,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,22,ê√â™åß,Shizuoka-ken,22101,ê√â™ésà®ãÊ,Shizuoka-shi Aoi-ku,22201030,êÁë„ìcè¨äwçZ,Chiyodashougakkou,1,0,1,èZ,450,361,8601,0.008,0.064,0.016,81.1,2,,,,,,,,,,30,31,30,31,31,30,31,30,27,31,28,31,713,738,711,738,737,712,738,714,660,738,666,736,0.007,0.007,0.007,0.007,0.006,0.007,0.008,0.009,0.01,0.01,0.009,0.009,0.045,0.026,0.023,0.027,0.02,0.032,0.026,0.048,0.064,0.041,0.054,0.031,0.011,0.014,0.011,0.015,0.009,0.012,0.013,0.022,0.025,0.019,0.017,0.012,82.8,82.7,82,77.6,73.9,82.2,82.5,82.6,79.3,80.1,82.1,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,04,NOX,2,22,ê√â™åß,Shizuoka-ken,22101,ê√â™ésà®ãÊ,Shizuoka-shi Aoi-ku,22201090,ïûêDè¨äwçZ,Hatorishougakkou,1,0,1,èZ,450,363,8679,0.006,0.038,0.011,78.3,2,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,739,713,740,739,716,715,715,740,740,668,738,0.005,0.005,0.005,0.005,0.004,0.005,0.006,0.006,0.007,0.007,0.006,0.007,0.015,0.018,0.012,0.017,0.014,0.013,0.015,0.017,0.038,0.023,0.019,0.022,0.009,0.011,0.008,0.009,0.008,0.007,0.009,0.009,0.015,0.013,0.011,0.011,80.3,78.3,77.8,73.3,66.6,78.3,79.3,80.6,76.4,81.4,81.3,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
