ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ñº_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(mg/m3),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘),ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êîÇÃë™íËéûä‘êîÇ…ëŒÇ∑ÇÈäÑçá(%),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êîÇÃóLå¯ë™íËì˙êîÇ…ëŒÇ∑ÇÈäÑçá(%),ÇPéûä‘ílÇÃç≈çÇíl(mg/m3),ì˙ïΩãœílÇÃÇQ%èúäOíl(mg/m3),ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙Ç™ÇQì˙à»è„òAë±ÇµÇΩÇ±Ç∆ÇÃóLñ≥(óL:XÅEñ≥:O),ä¬ã´äÓèÄÇÃí∑ä˙ìIï]âøÇ…ÇÊÇÈì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(mg/m3)_ÇSåé,åéïΩãœíl(mg/m3)_ÇTåé,åéïΩãœíl(mg/m3)_ÇUåé,åéïΩãœíl(mg/m3)_ÇVåé,åéïΩãœíl(mg/m3)_ÇWåé,åéïΩãœíl(mg/m3)_ÇXåé,åéïΩãœíl(mg/m3)_10åé,åéïΩãœíl(mg/m3)_11åé,åéïΩãœíl(mg/m3)_12åé,åéïΩãœíl(mg/m3)_ÇPåé,åéïΩãœíl(mg/m3)_ÇQåé,åéïΩãœíl(mg/m3)_ÇRåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇSåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇTåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇUåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇVåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇWåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇXåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_10åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_11åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_12åé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇPåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇQåé,ÇPéûä‘ílÇ™0.20mg/m3Çí¥Ç¶ÇΩéûä‘êî(éûä‘)_ÇRåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇSåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇTåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇUåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇVåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇWåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇXåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_10åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_11åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_12åé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇPåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇQåé,ì˙ïΩãœílÇ™0.10mg/m3Çí¥Ç¶ÇΩì˙êî(ì˙)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(mg/m3)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(mg/m3)_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23222,ìåäCés,Toukai-shi,23222160,ìåäCésñèä,Toukaishiyakusho,1,0,1,èZ,490,362,8709,0.013,0,0,0,0,0.069,0.026,O,0,3,,,,,30,31,30,31,31,30,31,28,30,31,28,31,719,743,719,742,743,719,743,689,736,743,671,742,0.014,0.013,0.013,0.014,0.013,0.014,0.012,0.013,0.011,0.009,0.009,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.069,0.029,0.048,0.046,0.065,0.046,0.051,0.047,0.037,0.026,0.044,0.039,0.028,0.022,0.023,0.026,0.031,0.022,0.027,0.024,0.017,0.018,0.027,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23222,ìåäCés,Toukai-shi,23222510,ñºòaí¨êÅït,Nawamachifukitsuke,2,0,1,èZ,490,363,8712,0.016,0,0,0,0,0.086,0.03,O,0,3,,,,,30,31,30,31,31,30,31,30,31,29,28,31,716,742,719,743,743,719,743,719,740,715,671,742,0.016,0.018,0.019,0.019,0.018,0.019,0.017,0.018,0.013,0.011,0.011,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.054,0.049,0.048,0.042,0.05,0.086,0.052,0.045,0.032,0.038,0.055,0.041,0.033,0.03,0.027,0.026,0.032,0.023,0.029,0.027,0.019,0.023,0.036,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23223,ëÂï{és,Oobu-shi,23223010,ëÂï{è¨äwçZ,Oobushougakkou,1,0,1,èZ,530,300,7225,0.013,0,0,0,0,0.065,0.028,O,0,3,,,,,30,31,27,31,31,30,31,30,14,0,14,31,719,742,669,742,740,718,741,717,348,0,347,742,0.014,0.014,0.014,0.013,0.012,0.013,0.011,0.013,0.011,,0.011,0.015,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.057,0.065,0.032,0.039,0.049,0.045,0.036,0.055,0.037,,0.031,0.054,0.04,0.029,0.023,0.02,0.023,0.028,0.019,0.027,0.022,,0.021,0.031,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23223,ëÂï{és,Oobu-shi,23223020,ãgìcè¨äwçZ,Yoshidashougakkou,1,0,1,èZ,530,355,8528,0.014,0,0,0,0,0.076,0.033,O,0,3,,,,,30,31,28,31,31,30,31,30,23,31,28,31,719,743,687,743,743,719,743,719,558,742,671,741,0.016,0.016,0.015,0.013,0.011,0.014,0.012,0.015,0.015,0.011,0.012,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.076,0.038,0.061,0.04,0.055,0.049,0.076,0.06,0.058,0.051,0.071,0.051,0.038,0.022,0.027,0.022,0.03,0.024,0.032,0.033,0.029,0.025,0.043,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23224,ímëΩés,Chita-shi,23224030,êVïëéqï€àÁâÄ,Chitashishinmaikohoikuen,1,0,6,ñ¢,490,362,8685,0.012,0,0,0,0,0.072,0.026,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,718,743,668,741,740,718,742,717,743,743,670,742,0.013,0.013,0.014,0.013,0.012,0.013,0.011,0.012,0.009,0.009,0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.048,0.04,0.072,0.07,0.051,0.047,0.042,0.042,0.035,0.037,0.056,0.037,0.029,0.025,0.021,0.022,0.03,0.019,0.027,0.023,0.017,0.022,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23224,ímëΩés,Chita-shi,23224040,ímëΩésñèä,Chitashiyakusho,1,0,2,è§,490,357,8621,0.015,0,0,0,0,0.076,0.029,O,0,3,,,,,30,29,30,31,31,30,31,24,31,31,28,31,719,714,719,743,740,719,743,625,743,742,671,743,0.018,0.017,0.016,0.017,0.018,0.018,0.014,0.014,0.013,0.011,0.011,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.07,0.048,0.076,0.06,0.063,0.051,0.047,0.052,0.047,0.044,0.071,0.047,0.033,0.026,0.029,0.029,0.029,0.023,0.024,0.027,0.019,0.025,0.032,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23224,ímëΩés,Chita-shi,23224060,â™ìc,Okada,1,0,1,èZ,490,359,8657,0.014,0,0,0,0,0.073,0.03,O,0,3,,,,,28,31,30,31,31,30,27,30,31,31,28,31,689,743,718,742,743,719,685,719,743,742,671,743,0.015,0.015,0.015,0.015,0.015,0.015,0.012,0.014,0.013,0.01,0.01,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.073,0.048,0.063,0.061,0.056,0.034,0.054,0.051,0.05,0.044,0.055,0.042,0.031,0.025,0.023,0.025,0.033,0.02,0.03,0.03,0.02,0.024,0.032,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23224,ímëΩés,Chita-shi,23224090,êVìcè¨äwçZ,Shindenshougakkou,1,0,1,èZ,490,361,8686,0.016,0,0,0,0,0.088,0.033,O,0,3,,,,,30,31,28,31,31,30,31,30,29,31,28,31,719,742,689,743,743,719,743,718,713,743,671,743,0.017,0.017,0.016,0.016,0.015,0.017,0.015,0.017,0.016,0.013,0.013,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.076,0.04,0.05,0.065,0.056,0.088,0.054,0.053,0.048,0.043,0.053,0.042,0.033,0.026,0.024,0.026,0.033,0.023,0.032,0.033,0.024,0.026,0.036,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23225,ímóßés,Chiryuu-shi,23225040,ímóßésñèä,Chiryuushiyakusho,1,0,1,èZ,520,360,8679,0.011,0,0,0,0,0.074,0.023,O,0,3,,,,,30,28,30,31,30,30,31,30,31,30,28,31,719,695,719,741,736,718,742,717,743,737,670,742,0.01,0.011,0.013,0.012,0.012,0.013,0.01,0.012,0.011,0.009,0.01,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.042,0.032,0.049,0.073,0.044,0.037,0.074,0.05,0.051,0.037,0.052,0.026,0.019,0.024,0.018,0.021,0.026,0.018,0.024,0.023,0.019,0.021,0.027,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23226,îˆí£àÆés,Owariasahi-shi,23226010,îˆí£àÆésìåëÂìπí¨,Owariasahishihigashidaidouchou,1,0,1,èZ,520,362,8689,0.01,0,0,0,0,0.092,0.025,O,0,3,,,,,30,28,30,31,31,30,31,30,31,31,28,31,719,694,718,743,740,718,742,716,743,743,671,742,0.014,0.013,0.013,0.011,0.011,0.012,0.008,0.009,0.007,0.006,0.007,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.059,0.047,0.044,0.048,0.067,0.037,0.049,0.044,0.028,0.073,0.048,0.051,0.031,0.023,0.017,0.022,0.029,0.015,0.022,0.017,0.013,0.017,0.025,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23227,çÇïlés,Takahama-shi,23227010,çÇïlè¨äwçZ,Takahamashougakkou,1,0,3,èÄçH,530,362,8689,0.014,0,0,0,0,0.063,0.028,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,719,741,673,738,742,717,743,717,743,743,671,742,0.016,0.015,0.014,0.013,0.014,0.014,0.013,0.014,0.013,0.011,0.012,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.056,0.035,0.036,0.04,0.056,0.034,0.047,0.047,0.039,0.048,0.059,0.051,0.034,0.024,0.021,0.026,0.028,0.023,0.029,0.027,0.019,0.025,0.035,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23228,ä‚ëqés,Iwakura-shi,23228010,ä‚ëqésíÜñ{í¨,Iwakurashinakahonmachi,1,0,1,èZ,510,362,8687,0.012,0,0,0,0,0.112,0.026,O,0,3,,,,,30,28,30,31,31,30,31,30,31,31,28,31,719,693,719,743,739,718,741,717,743,743,670,742,0.014,0.012,0.014,0.013,0.012,0.013,0.011,0.014,0.01,0.009,0.01,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.05,0.044,0.039,0.112,0.041,0.028,0.046,0.043,0.03,0.037,0.049,0.038,0.028,0.024,0.018,0.024,0.026,0.018,0.029,0.023,0.017,0.021,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23229,ñLñæés,Toyoake-shi,23229010,ñLñæíÜäwçZ,Toyoakechuugakkou,1,0,1,èZ,520,362,8689,0.015,0,0,0,0,0.072,0.03,O,0,3,,,,,30,28,30,31,31,30,31,30,31,31,28,31,719,692,719,741,743,717,742,717,743,743,671,742,0.017,0.017,0.02,0.019,0.016,0.017,0.014,0.014,0.01,0.008,0.008,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.069,0.049,0.044,0.041,0.047,0.035,0.053,0.04,0.029,0.038,0.046,0.054,0.039,0.032,0.024,0.025,0.031,0.023,0.028,0.023,0.015,0.019,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23229,ñLñæés,Toyoake-shi,23229510,à¢ñÏë™íËã«,Anochikutaikikankyoukansokukyoku,2,0,6,ñ¢,520,365,8713,0.015,0,0,0,0,0.197,0.039,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,742,717,735,730,718,742,718,742,741,670,741,0.013,0.014,0.014,0.018,0.022,0.02,0.014,0.014,0.011,0.009,0.009,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.102,0.077,0.156,0.182,0.197,0.079,0.076,0.06,0.047,0.066,0.067,0.044,0.039,0.025,0.042,0.05,0.059,0.028,0.032,0.027,0.018,0.024,0.034,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23229,ñLñæés,Toyoake-shi,23229520,ëÂòeë™íËã«,Oowakichikutaikikankyoukansokukyoku,2,0,6,ñ¢,520,365,8725,0.013,0,0,0,0,0.183,0.034,O,0,3,,,,,30,31,30,31,31,30,31,30,31,31,28,31,717,742,717,741,742,718,741,716,742,740,667,742,0.014,0.015,0.017,0.017,0.019,0.017,0.011,0.01,0.007,0.006,0.008,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.099,0.064,0.114,0.183,0.102,0.044,0.056,0.045,0.029,0.034,0.053,0.044,0.044,0.027,0.03,0.039,0.048,0.023,0.025,0.023,0.014,0.019,0.03,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23230,ì˙êiés,Nisshin-shi,23230510,ì˙êiésè„î[íråˆâÄ,Nisshinshijounouikesupo-Tsukouen,2,0,6,ñ¢,520,361,8680,0.016,0,0,0,0,0.081,0.03,O,0,3,,,,,30,28,30,31,31,30,31,30,31,30,28,31,719,689,719,742,742,718,742,717,743,737,670,742,0.021,0.02,0.021,0.02,0.017,0.018,0.016,0.017,0.013,0.01,0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.074,0.039,0.045,0.046,0.044,0.054,0.048,0.039,0.031,0.028,0.044,0.062,0.043,0.031,0.026,0.026,0.032,0.024,0.029,0.024,0.016,0.017,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23230,ì˙êiés,Nisshin-shi,23303020,ì˙êiéså‹êFâÄ,Nisshinshigoshikien,1,0,6,ñ¢,520,362,8686,0.011,0,0,0,0,0.178,0.024,O,0,3,,,,,30,28,30,31,31,30,31,30,31,31,28,31,719,695,719,740,740,718,741,717,743,743,669,742,0.013,0.013,0.014,0.013,0.012,0.013,0.009,0.011,0.008,0.008,0.008,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.051,0.033,0.039,0.178,0.046,0.03,0.036,0.025,0.022,0.027,0.059,0.04,0.028,0.024,0.019,0.026,0.026,0.016,0.022,0.015,0.013,0.015,0.026,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23231,ìcå¥és,Tahara-shi,23231010,ìåïîíÜäwçZ,Toubuchuugakkou,1,0,6,ñ¢,500,337,8108,0.014,0,0,0,0,0.076,0.03,O,0,3,,,,,30,31,30,31,31,30,10,25,31,31,26,31,719,743,720,743,744,718,239,608,744,743,643,744,0.016,0.016,0.014,0.016,0.018,0.014,0.014,0.012,0.01,0.008,0.009,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.05,0.033,0.053,0.071,0.051,0.035,0.074,0.04,0.029,0.031,0.058,0.05,0.033,0.025,0.024,0.048,0.03,0.017,0.026,0.021,0.015,0.019,0.039,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23231,ìcå¥és,Tahara-shi,23621071,ì∂âYè¨äwçZ,Taharashidouhoshougakkou,1,0,6,ñ¢,500,356,8549,0.013,0,0,0,0,0.082,0.026,O,0,3,,,,,30,28,30,31,25,30,31,30,31,31,28,31,717,688,719,738,614,718,741,716,743,743,670,742,0.015,0.014,0.015,0.013,0.014,0.013,0.011,0.012,0.011,0.01,0.01,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.051,0.041,0.05,0.059,0.043,0.036,0.082,0.042,0.036,0.032,0.078,0.039,0.03,0.026,0.021,0.026,0.027,0.018,0.029,0.024,0.017,0.02,0.039,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23231,ìcå¥és,Tahara-shi,23623020,ìcå¥éså√ìcí¨,Taharashikodachou,1,0,6,ñ¢,1000,362,8686,0.012,0,0,0,0,0.077,0.027,O,0,3,,,,,30,28,30,31,31,30,31,30,31,31,28,31,719,693,718,742,740,718,742,716,743,743,670,742,0.014,0.014,0.013,0.014,0.015,0.013,0.01,0.011,0.011,0.009,0.01,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.052,0.034,0.052,0.067,0.067,0.045,0.057,0.066,0.036,0.032,0.077,0.041,0.033,0.022,0.022,0.031,0.026,0.017,0.025,0.022,0.017,0.02,0.032,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23233,ê¥ê{és,Kiyosu-shi,23233510,ê¥ê{ésà¢å¥,Kiyosushiawara,2,0,6,ñ¢,510,362,8685,0.017,0,0,0,0,0.082,0.035,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,719,741,670,743,737,718,743,717,743,743,669,742,0.021,0.019,0.019,0.018,0.017,0.017,0.016,0.017,0.014,0.012,0.015,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.074,0.052,0.048,0.061,0.05,0.045,0.062,0.062,0.042,0.048,0.05,0.062,0.04,0.028,0.024,0.027,0.03,0.028,0.035,0.028,0.021,0.027,0.038,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23235,ñÌïxés,Yatomi-shi,23428010,ñÌïxésñèä,Yatomishiyakusho,1,0,1,èZ,510,362,8686,0.012,0,0,0,0,0.072,0.028,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,718,742,669,743,740,718,740,717,743,743,671,742,0.015,0.014,0.014,0.013,0.012,0.013,0.012,0.013,0.009,0.008,0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.072,0.033,0.033,0.036,0.044,0.034,0.053,0.043,0.034,0.033,0.045,0.049,0.038,0.021,0.022,0.023,0.029,0.019,0.03,0.021,0.016,0.019,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,10,SPM,3,23,à§ímåß,Aichi-ken,23237,Ç†Ç‹és,Ama-shi,23421010,à…ïüè¨äwçZ,Amashiifukushougakkou,1,0,1,èZ,510,362,8690,0.013,0,0,0,0,0.074,0.027,O,0,3,,,,,30,31,27,31,31,30,31,30,31,31,28,31,718,741,671,743,741,718,743,716,743,743,671,742,0.015,0.014,0.015,0.014,0.013,0.012,0.011,0.013,0.011,0.009,0.009,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.057,0.041,0.034,0.041,0.043,0.036,0.062,0.048,0.029,0.033,0.047,0.049,0.034,0.021,0.02,0.022,0.027,0.019,0.029,0.023,0.016,0.019,0.032,,,,,,,,,,,,,,,,,,,,,,,,
