ë™íËîNìx,çÄñ⁄éÌóﬁÉRÅ[Éh,çÄñ⁄ÉRÅ[Éh_êîéö,çÄñ⁄ÉRÅ[Éh_âpêîéö,ë™íËï˚ñ@ÉRÅ[Éh,ìsìπï{åßÉRÅ[Éh,ìsìπï{åßñº,ìsìπï{åßñº_ÉçÅ[É}éö,ésãÊí¨ë∫ÉRÅ[Éh,ésãÊí¨ë∫ñº,ésãÊí¨ë∫ÉRÅ[Éh_ÉçÅ[É}éö,ë™íËã«ÉRÅ[Éh,ë™íËã«ñº,ë™íËã«ñº_ÉçÅ[É}éö,ë™íËã«ãÊï™ÉRÅ[Éh,ë™íËã«éÌï ÉRÅ[Éh,ópìrínàÊÉRÅ[Éh,ópìrínàÊñº,óﬂï ï\ëÊÇRÇÃãÊï™,óLå¯ë™íËì˙êî(ì˙),ë™íËéûä‘(éûä‘),îNïΩãœíl(ppm),ÇPéûä‘ílÇÃç≈çÇíl(ppm),ì˙ïΩãœílÇÃîNä‘98%íl(ppm),ë™íËï˚ñ@,îNä‘èWåvçÄñ⁄7,îNä‘èWåvçÄñ⁄8,îNä‘èWåvçÄñ⁄9,îNä‘èWåvçÄñ⁄10,îNä‘èWåvçÄñ⁄11,îNä‘èWåvçÄñ⁄12,îNä‘èWåvçÄñ⁄13,îNä‘èWåvçÄñ⁄14,îNä‘èWåvçÄñ⁄15,îNä‘èWåvçÄñ⁄16,óLå¯ë™íËì˙êî(ì˙)_ÇSåé,óLå¯ë™íËì˙êî(ì˙)_ÇTåé,óLå¯ë™íËì˙êî(ì˙)_ÇUåé,óLå¯ë™íËì˙êî(ì˙)_ÇVåé,óLå¯ë™íËì˙êî(ì˙)_ÇWåé,óLå¯ë™íËì˙êî(ì˙)_ÇXåé,óLå¯ë™íËì˙êî(ì˙)_10åé,óLå¯ë™íËì˙êî(ì˙)_11åé,óLå¯ë™íËì˙êî(ì˙)_12åé,óLå¯ë™íËì˙êî(ì˙)_ÇPåé,óLå¯ë™íËì˙êî(ì˙)_ÇQåé,óLå¯ë™íËì˙êî(ì˙)_ÇRåé,ë™íËéûä‘(éûä‘)_ÇSåé,ë™íËéûä‘(éûä‘)_ÇTåé,ë™íËéûä‘(éûä‘)_ÇUåé,ë™íËéûä‘(éûä‘)_ÇVåé,ë™íËéûä‘(éûä‘)_ÇWåé,ë™íËéûä‘(éûä‘)_ÇXåé,ë™íËéûä‘(éûä‘)_10åé,ë™íËéûä‘(éûä‘)_11åé,ë™íËéûä‘(éûä‘)_12åé,ë™íËéûä‘(éûä‘)_ÇPåé,ë™íËéûä‘(éûä‘)_ÇQåé,ë™íËéûä‘(éûä‘)_ÇRåé,åéïΩãœíl(ppm)_ÇSåé,åéïΩãœíl(ppm)_ÇTåé,åéïΩãœíl(ppm)_ÇUåé,åéïΩãœíl(ppm)_ÇVåé,åéïΩãœíl(ppm)_ÇWåé,åéïΩãœíl(ppm)_ÇXåé,åéïΩãœíl(ppm)_10åé,åéïΩãœíl(ppm)_11åé,åéïΩãœíl(ppm)_12åé,åéïΩãœíl(ppm)_ÇPåé,åéïΩãœíl(ppm)_ÇQåé,åéïΩãœíl(ppm)_ÇRåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇSåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇTåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇUåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇVåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇWåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇXåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_10åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_11åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_12åé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇPåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇQåé,ÇPéûä‘ílÇÃç≈çÇíl(ppm)_ÇRåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇSåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇTåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇUåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇVåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇWåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇXåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_10åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_11åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_12åé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇPåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇQåé,ì˙ïΩãœílÇÃç≈çÇíl(ppm)_ÇRåé,åéä‘èWåvçÄñ⁄6_ÇSåé,åéä‘èWåvçÄñ⁄6_ÇTåé,åéä‘èWåvçÄñ⁄6_ÇUåé,åéä‘èWåvçÄñ⁄6_ÇVåé,åéä‘èWåvçÄñ⁄6_ÇWåé,åéä‘èWåvçÄñ⁄6_ÇXåé,åéä‘èWåvçÄñ⁄6_10,åéä‘èWåvçÄñ⁄6_11åé,åéä‘èWåvçÄñ⁄6_12åé,åéä‘èWåvçÄñ⁄6_ÇPåé,åéä‘èWåvçÄñ⁄6_ÇQåé,åéä‘èWåvçÄñ⁄6_ÇRåé,åéä‘èWåvçÄñ⁄7_ÇSåé,åéä‘èWåvçÄñ⁄7_ÇTåé,åéä‘èWåvçÄñ⁄7_ÇUåé,åéä‘èWåvçÄñ⁄7_ÇVåé,åéä‘èWåvçÄñ⁄7_ÇWåé,åéä‘èWåvçÄñ⁄7_ÇXåé,åéä‘èWåvçÄñ⁄7_10åé,åéä‘èWåvçÄñ⁄7_11åé,åéä‘èWåvçÄñ⁄7_12åé,åéä‘èWåvçÄñ⁄7_ÇPåé,åéä‘èWåvçÄñ⁄7_ÇQåé,åéä‘èWåvçÄñ⁄7_ÇRåé,åéä‘èWåvçÄñ⁄8_ÇSåé,åéä‘èWåvçÄñ⁄8_ÇTåé,åéä‘èWåvçÄñ⁄8_ÇUåé,åéä‘èWåvçÄñ⁄8_ÇVåé,åéä‘èWåvçÄñ⁄8_ÇWåé,åéä‘èWåvçÄñ⁄8_ÇXåé,åéä‘èWåvçÄñ⁄8_10åé,åéä‘èWåvçÄñ⁄8_11åé,åéä‘èWåvçÄñ⁄8_12åé,åéä‘èWåvçÄñ⁄8_ÇPåé,åéä‘èWåvçÄñ⁄8_ÇQåé,åéä‘èWåvçÄñ⁄8_ÇRåé,åéä‘èWåvçÄñ⁄9_ÇSåé,åéä‘èWåvçÄñ⁄9_ÇTåé,åéä‘èWåvçÄñ⁄9_ÇUåé,åéä‘èWåvçÄñ⁄9_ÇVåé,åéä‘èWåvçÄñ⁄9_ÇWåé,åéä‘èWåvçÄñ⁄9_ÇXåé,åéä‘èWåvçÄñ⁄9_10åé,åéä‘èWåvçÄñ⁄9_11åé,åéä‘èWåvçÄñ⁄9_12åé,åéä‘èWåvçÄñ⁄9_ÇPåé,åéä‘èWåvçÄñ⁄9_ÇQåé,åéä‘èWåvçÄñ⁄9_ÇRåé
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21203,çÇéRés,Takayama-shi,21203010,çÇéR,Takayama,1,0,2,è§,1000,359,8598,0.001,0.066,0.007,2,,,,,,,,,,,30,31,30,28,31,30,29,30,31,30,28,31,716,740,713,679,740,716,710,717,734,725,667,741,0,0.001,0,0.001,0.001,0,0.001,0.002,0.003,0.004,0.002,0.002,0.007,0.013,0.007,0.017,0.016,0.015,0.013,0.051,0.033,0.066,0.023,0.015,0.001,0.004,0.001,0.004,0.004,0.002,0.004,0.008,0.008,0.015,0.005,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21204,ëΩé°å©és,Tajimi-shi,21541010,ä}å¥,Kasahara,1,0,3,èÄçH,440,271,6509,0,0.018,0.002,2,,,,,,,,,,,30,31,30,31,31,30,16,0,0,13,28,31,716,740,714,740,740,717,417,0,0,318,667,740,0,0,0,0,0,0,0,,,0.001,0.001,0.001,0.005,0.005,0.005,0.006,0.006,0.005,0.006,,,0.018,0.01,0.009,0.001,0.001,0.001,0.001,0.002,0.001,0.001,,,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21205,ä÷és,Seki-shi,21205360,ä÷,Seki,1,0,1,èZ,1000,363,8674,0.001,0.026,0.003,2,,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,31,716,738,717,739,740,683,740,717,738,740,667,739,0,0,0,0.001,0.001,0,0.001,0.002,0.002,0.001,0.001,0,0.009,0.008,0.011,0.016,0.007,0.013,0.011,0.02,0.026,0.024,0.023,0.013,0.001,0.003,0.001,0.002,0.002,0.001,0.002,0.005,0.008,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21206,íÜí√êÏés,Nakatsugawa-shi,21206010,íÜí√êÏ,Nakatsugawa,1,0,3,èÄçH,1000,363,8677,0.001,0.045,0.004,2,,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,740,714,738,740,717,711,716,738,740,667,740,0,0,0,0.001,0.001,0,0.001,0.002,0.002,0.002,0.001,0.001,0.006,0.004,0.006,0.008,0.008,0.006,0.01,0.024,0.026,0.045,0.014,0.012,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.004,0.007,0.011,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21209,âHìáés,Hashima-shi,21209020,âHìá,Hashima,1,0,1,èZ,430,363,8671,0.001,0.062,0.005,2,,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,740,714,740,740,716,708,713,739,740,665,740,0.001,0.001,0.002,0.003,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0,0.051,0.045,0.062,0.052,0.021,0.016,0.013,0.017,0.024,0.049,0.021,0.019,0.003,0.004,0.005,0.008,0.005,0.004,0.002,0.004,0.008,0.009,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21210,åbìﬂés,Ena-shi,21210501,åbìﬂ,Ena,1,0,6,ñ¢,1000,363,8674,0.002,0.075,0.01,2,,,,,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,716,740,714,739,740,717,740,686,737,740,667,738,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.004,0.005,0.004,0.002,0.002,0.018,0.029,0.018,0.016,0.017,0.017,0.028,0.035,0.046,0.075,0.064,0.041,0.003,0.004,0.003,0.005,0.004,0.005,0.007,0.008,0.013,0.015,0.01,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21211,î¸îZâ¡ñŒés,Minokamo-shi,21211010,î¸îZâ¡ñŒ,Minokamo,1,0,1,èZ,1000,360,8642,0.001,0.033,0.003,2,,,,,,,,,,,30,31,29,29,31,30,29,30,31,31,28,31,716,741,700,720,740,716,708,717,738,740,665,741,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.002,0.012,0.004,0.007,0.008,0.009,0.012,0.018,0.033,0.016,0.012,0.009,0.001,0.004,0.001,0.002,0.002,0.002,0.001,0.002,0.008,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21212,ìyäÚés,Toki-shi,21212510,ìyäÚé©îr,Tokijidoushahaishutsugasusokuteikyoku,2,0,1,èZ,440,363,8674,0.008,0.074,0.021,2,,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,738,713,739,740,717,710,716,738,740,667,740,0.006,0.006,0.004,0.006,0.006,0.007,0.008,0.012,0.013,0.012,0.01,0.009,0.039,0.036,0.03,0.035,0.036,0.033,0.038,0.055,0.072,0.074,0.051,0.058,0.011,0.013,0.009,0.013,0.018,0.013,0.017,0.02,0.026,0.022,0.016,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21213,äeñ±å¥és,Kakamigahara-shi,21213020,äeñ±å¥,Kakamigahara,1,0,1,èZ,430,363,8675,0.001,0.032,0.004,2,,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,31,716,739,717,740,740,684,740,717,736,740,666,740,0,0,0,0.001,0.001,0,0,0.001,0.002,0.001,0.001,0.001,0.005,0.013,0.003,0.01,0.006,0.006,0.011,0.017,0.032,0.024,0.021,0.015,0.001,0.004,0.001,0.002,0.002,0.001,0.002,0.003,0.005,0.004,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21214,â¬éôés,Kani-shi,21214510,â¬éôé©îr,Kanijidoushahaishutsugasusokuteikyoku,2,0,1,èZ,440,363,8676,0.004,0.083,0.015,2,,,,,,,,,,,30,31,30,31,31,28,31,30,31,31,28,31,716,740,715,740,739,684,740,716,739,740,667,740,0.003,0.003,0.002,0.004,0.003,0.004,0.004,0.007,0.008,0.007,0.005,0.005,0.032,0.045,0.038,0.031,0.034,0.033,0.052,0.075,0.077,0.083,0.061,0.058,0.007,0.013,0.006,0.01,0.008,0.007,0.01,0.015,0.021,0.016,0.009,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21218,ñ{ëÉés,Motosu-Shi,21218010,ñ{ëÉ,Motosu,1,0,1,èZ,430,358,8587,0.001,0.038,0.004,2,,,,,,,,,,,30,31,30,27,31,30,31,27,31,31,28,31,716,740,715,654,740,716,739,680,741,740,666,740,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.009,0.021,0.029,0.035,0.038,0.015,0.034,0.031,0.032,0.02,0.015,0.012,0.001,0.003,0.003,0.003,0.005,0.002,0.007,0.006,0.007,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21219,åSè„és,Gujyou-Shi,21219010,åSè„,Gujou,1,0,1,èZ,1000,363,8672,0,0.01,0.001,2,,,,,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,716,740,714,740,740,717,740,681,737,740,667,740,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.004,0.003,0.003,0.003,0.008,0.007,0.01,0.007,0.004,0.004,0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21220,â∫òCés,Gero-shi,21220010,â∫òC,Gero,1,0,6,ñ¢,1000,363,8670,0,0.018,0.002,2,,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,740,714,740,740,714,708,716,736,740,666,740,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0.004,0.003,0.009,0.005,0.006,0.003,0.005,0.018,0.017,0.016,0.016,0.003,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.003,0.004,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,21,äÚïååß,Gifu-ken,21401,óKî„êÏí¨,Ibigawa-cho,21401010,óKî„,Ibi,1,0,1,èZ,1000,362,8666,0,0.021,0.001,2,,,,,,,,,,,30,31,29,31,31,30,31,28,31,31,28,31,716,741,707,739,737,716,740,686,740,736,667,741,0,0,0,0,0,0,0,0,0,-0.001,0,0,0.004,0.006,0.004,0.006,0.006,0.002,0.003,0.008,0.016,0.007,0.021,0.005,0,0.001,0,0.001,0.001,0,0.001,0.002,0.001,0,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22101,ê√â™ésà®ãÊ,Shizuoka-shi Aoi-ku,22201030,êÁë„ìcè¨äwçZ,Chiyodashougakkou,1,0,1,èZ,450,361,8601,0.001,0.035,0.003,2,,,,,,,,,,,30,31,30,31,31,30,31,30,27,31,28,31,713,738,711,738,737,712,738,714,660,738,666,736,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.017,0.013,0.006,0.014,0.014,0.012,0.006,0.015,0.035,0.021,0.024,0.011,0.003,0.003,0.002,0.004,0.003,0.002,0.002,0.005,0.006,0.005,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22101,ê√â™ésà®ãÊ,Shizuoka-shi Aoi-ku,22201090,ïûêDè¨äwçZ,Hatorishougakkou,1,0,1,èZ,450,363,8679,0.001,0.024,0.003,2,,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,716,739,713,740,739,716,715,715,740,740,668,738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.003,0.01,0.006,0.011,0.009,0.005,0.007,0.007,0.024,0.012,0.007,0.007,0.001,0.002,0.002,0.003,0.003,0.001,0.002,0.002,0.005,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22101,ê√â™ésà®ãÊ,Shizuoka-shi Aoi-ku,22201500,èÌî÷åˆâÄ,Tokiwakouen,1,0,2,è§,450,363,8670,0.001,0.015,0.002,2,,,,,,,,,,,30,31,30,31,31,30,31,28,31,31,28,31,716,740,713,740,740,715,739,683,739,740,668,737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.004,0.009,0.004,0.009,0.008,0.006,0.005,0.008,0.015,0.012,0.009,0.006,0.001,0.002,0.001,0.003,0.002,0.002,0.001,0.003,0.004,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22102,ê√â™ésèxâÕãÊ,Shizuoka-shi Suruga-ku,22201060,í∑ìcìÏíÜäwçZ,Osadaminamichuugakkou,1,0,1,èZ,450,365,8694,0.002,0.081,0.006,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,713,740,739,715,736,712,739,737,668,740,0.001,0.001,0.001,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.008,0.01,0.008,0.049,0.037,0.007,0.072,0.081,0.026,0.023,0.045,0.009,0.002,0.002,0.002,0.011,0.008,0.002,0.006,0.009,0.004,0.003,0.005,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22102,ê√â™ésèxâÕãÊ,Shizuoka-shi Suruga-ku,22201530,é©îrä€éq,Jihaimariko,2,0,1,èZ,450,362,8638,0.008,0.108,0.019,2,,,,,,,,,,,30,31,30,31,31,29,31,28,31,31,28,31,713,738,710,738,738,702,738,685,737,738,666,735,0.007,0.007,0.007,0.008,0.007,0.007,0.009,0.01,0.01,0.008,0.008,0.009,0.058,0.06,0.051,0.052,0.047,0.07,0.057,0.082,0.085,0.108,0.089,0.076,0.013,0.021,0.013,0.019,0.016,0.013,0.015,0.019,0.025,0.025,0.02,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22103,ê√â™ésê¥êÖãÊ,Shizuoka-shi Shimizu-ku,22204010,ê¥êÖãÊñèä,Shimizukuyakusho,1,0,2,è§,470,343,8202,0.002,0.056,0.007,2,,,,,,,,,,,30,31,30,31,31,30,31,30,28,31,28,12,712,738,710,737,737,712,738,714,697,738,666,303,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.02,0.018,0.018,0.056,0.035,0.024,0.017,0.032,0.044,0.042,0.018,0.02,0.004,0.005,0.003,0.009,0.009,0.004,0.003,0.008,0.01,0.007,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22103,ê√â™ésê¥êÖãÊ,Shizuoka-shi Shimizu-ku,22204020,ê¥êÖéOï€ëÊàÍè¨,Shimizumihodaiichishougakkou,1,0,1,èZ,470,365,8687,0.001,0.036,0.004,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,708,739,715,740,730,715,740,714,740,739,667,740,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.011,0.025,0.009,0.028,0.026,0.009,0.016,0.029,0.036,0.029,0.022,0.016,0.002,0.002,0.002,0.003,0.006,0.002,0.002,0.003,0.007,0.004,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22103,ê√â™ésê¥êÖãÊ,Shizuoka-shi Shimizu-ku,22204090,ê¥êÖà¡å¥íÜäwçZ,Shimizuiharachuugakkou,1,0,6,ñ¢,470,363,8649,0.001,0.061,0.005,2,,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,713,738,711,738,736,712,711,714,736,738,666,736,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.018,0.032,0.009,0.025,0.043,0.012,0.008,0.016,0.061,0.036,0.031,0.024,0.004,0.006,0.002,0.006,0.005,0.002,0.002,0.005,0.005,0.004,0.004,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22103,ê√â™ésê¥êÖãÊ,Shizuoka-shi Shimizu-ku,22204100,ê¥êÖãªí√ñkåˆâÄ,Shimizuokitsukitakouen,1,0,1,èZ,470,363,8653,0.002,0.039,0.004,2,,,,,,,,,,,30,31,30,31,31,30,31,30,29,31,28,31,713,738,712,738,738,712,738,714,710,738,666,736,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.013,0.018,0.017,0.019,0.039,0.038,0.022,0.009,0.021,0.022,0.011,0.012,0.003,0.005,0.003,0.004,0.008,0.003,0.003,0.003,0.004,0.003,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22103,ê√â™ésê¥êÖãÊ,Shizuoka-shi Shimizu-ku,22204510,é©îrê_ñæ,Jihaishinmei,2,0,3,èÄçH,470,365,8704,0.016,0.173,0.04,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,739,714,740,739,716,740,715,739,739,667,740,0.013,0.013,0.014,0.015,0.014,0.011,0.015,0.02,0.025,0.019,0.02,0.016,0.072,0.088,0.09,0.11,0.065,0.072,0.082,0.119,0.173,0.146,0.115,0.082,0.022,0.04,0.034,0.035,0.032,0.019,0.034,0.051,0.055,0.049,0.038,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22103,ê√â™ésê¥êÖãÊ,Shizuoka-shi Shimizu-ku,22382010,äóå¥,Kanbara,1,0,1,èZ,480,365,8692,0.001,0.065,0.003,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,716,740,712,737,738,714,735,715,739,740,667,739,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.012,0.01,0.019,0.011,0.016,0.017,0.014,0.013,0.03,0.027,0.065,0.012,0.002,0.002,0.002,0.003,0.006,0.003,0.002,0.002,0.004,0.004,0.004,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22131,ïlèºésíÜãÊ,Hamamatsu-shi Naka-ku,22202040,íÜâõë™íËã«,Hamamatsuchuuousokuteikyoku,1,0,1,èZ,460,363,8651,0.001,0.016,0.003,2,,,,,,,,,,,30,31,30,31,31,30,29,30,31,31,28,31,712,737,712,737,739,714,708,714,736,737,667,738,0,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.01,0.006,0.009,0.013,0.007,0.01,0.009,0.016,0.01,0.007,0.006,0.001,0.003,0.002,0.003,0.004,0.003,0.002,0.001,0.002,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22131,ïlèºésíÜãÊ,Hamamatsu-shi Naka-ku,22202160,ñkïîë™íËã«,Hokubusokuteikyoku,1,0,1,èZ,460,362,8634,0.001,0.023,0.002,2,,,,,,,,,,,30,31,30,31,31,30,28,30,31,31,28,31,713,738,714,738,739,713,688,714,737,736,667,737,0,0,0,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0.003,0.005,0.004,0.008,0.008,0.006,0.006,0.01,0.013,0.023,0.01,0.013,0.001,0.002,0.001,0.003,0.003,0.001,0.001,0.002,0.003,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,02,NO,2,22,ê√â™åß,Shizuoka-ken,22131,ïlèºésíÜãÊ,Hamamatsu-shi Naka-ku,22202520,ÇqÅ|ÇQÇTÇV,Ru-Tonihyakugojuunana,2,0,2,è§,460,365,8687,0.005,0.087,0.013,2,,,,,,,,,,,30,31,30,31,31,30,31,30,31,31,28,31,713,738,714,738,739,709,740,715,738,736,668,739,0.003,0.003,0.002,0.003,0.003,0.003,0.005,0.007,0.009,0.007,0.006,0.005,0.037,0.026,0.027,0.032,0.023,0.026,0.041,0.059,0.087,0.055,0.043,0.034,0.006,0.004,0.006,0.009,0.007,0.006,0.011,0.013,0.016,0.015,0.011,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
